type,time,x,y
GROUND,1752846588.806034,-4.561977412930592,-6.579564191249348
GROUND,1752846588.8182716,-4.561864130681121,-6.591127168702096
GROUND,1752846588.8298535,-4.561730584418093,-6.6029378148021625
GROUND,1752846588.8421073,-4.561743174656264,-6.614557439678986
GROUND,1752846588.8537328,-4.561704658346425,-6.626691486497549
GROUND,1752846588.8659327,-4.5618570974578105,-6.638184174702269
GROUND,1752846588.878114,-4.5620573648745975,-6.649684300997752
GROUND,1752846588.8897612,-4.5622367300675615,-6.661874688301303
GROUND,1752846588.9019613,-4.562322790220335,-6.674161150629029
GROUND,1752846588.914147,-4.5624523078353905,-6.6859273524772505
GROUND,1752846588.9257984,-4.562645872876855,-6.697736011278465
GROUND,1752846588.9379766,-4.562731422906049,-6.709622711405516
GROUND,1752846588.950224,-4.562558633355284,-6.7211957965080895
GROUND,1752846588.9618442,-4.562154844018974,-6.732375802834476
GROUND,1752846588.9739947,-4.561632720635139,-6.743150361872733
GROUND,1752846588.9861743,-4.5607587427805925,-6.753480992059963
GROUND,1752846588.9977863,-4.559734561479642,-6.763631953256377
GROUND,1752846589.0099819,-4.558319579547914,-6.773973643080494
GROUND,1752846589.0221977,-4.5566172366906805,-6.784099193975199
GROUND,1752846589.0338297,-4.554622038931123,-6.794178024512962
GROUND,1752846589.0460598,-4.55245943929103,-6.8044153816581545
GROUND,1752846589.0578358,-4.55033336258499,-6.813933906565175
GROUND,1752846589.0700457,-4.5478757085960675,-6.823559073916555
GROUND,1752846589.0817108,-4.545191374907711,-6.832801034747865
GROUND,1752846589.0938902,-4.542558085952372,-6.841633586792168
GROUND,1752846589.106024,-4.539980678403131,-6.850053981631768
GROUND,1752846589.118315,-4.537322803802697,-6.858376714353501
GROUND,1752846589.129867,-4.534527664155256,-6.866971305954467
GROUND,1752846589.1420727,-4.531710977599825,-6.8752643179630315
GROUND,1752846589.1537204,-4.529046007504684,-6.883223175038106
GROUND,1752846589.1658905,-4.526444053831478,-6.890932346992554
GROUND,1752846589.1781006,-4.523977700661808,-6.897877547711559
GROUND,1752846589.1897452,-4.521357379016113,-6.905216546391224
GROUND,1752846589.201953,-4.518965420055638,-6.911961825262389
GROUND,1752846589.2141223,-4.516443927568324,-6.918769923954221
GROUND,1752846589.2257786,-4.514228220011396,-6.924867898374903
GROUND,1752846589.2379992,-4.511886356440513,-6.93134252735531
GROUND,1752846589.2496727,-4.509529873295355,-6.93792159429015
GROUND,1752846589.2618587,-4.507113213926339,-6.944548360874831
GROUND,1752846589.274087,-4.504891991737553,-6.950733123831787
GROUND,1752846589.2857206,-4.502693437652203,-6.956835257357766
GROUND,1752846589.2979395,-4.500389968396883,-6.963207044821437
GROUND,1752846589.3101149,-4.498071666472563,-6.969722564973679
GROUND,1752846589.321722,-4.4958199080668155,-6.975949822491015
GROUND,1752846589.3338907,-4.493589041707667,-6.9822062664484905
GROUND,1752846589.3461335,-4.491283266989949,-6.988656995332393
GROUND,1752846589.3577828,-4.488886540656337,-6.995306307125615
GROUND,1752846589.3699138,-4.486504533614852,-7.001961258131037
GROUND,1752846589.382132,-4.4840517018099835,-7.008780870835365
GROUND,1752846589.3937874,-4.481594750426806,-7.015629157997375
GROUND,1752846589.4060807,-4.478975443350666,-7.022845256899934
GROUND,1752846589.4177465,-4.476475528277355,-7.0299133497131985
GROUND,1752846589.4300158,-4.473944843397591,-7.037004894306978
GROUND,1752846589.4416893,-4.4712916270018415,-7.044233661629126
GROUND,1752846589.454054,-4.46874188213868,-7.051567620008948
GROUND,1752846589.4660857,-4.466235565940302,-7.058643949520607
GROUND,1752846589.478094,-4.463596900237604,-7.066033376094069
GROUND,1752846589.4901588,-4.460939174326449,-7.07347103512194
GROUND,1752846589.5019937,-4.458275846411663,-7.081054224980635
GROUND,1752846589.5140533,-4.455707408493907,-7.088236645111756
GROUND,1752846589.5261722,-4.453208108349815,-7.0952917516784595
GROUND,1752846589.5378122,-4.450690227830714,-7.102456952923858
GROUND,1752846589.550005,-4.448318733053876,-7.1090400351081495
GROUND,1752846589.5618246,-4.4460210476593875,-7.115565597888931
GROUND,1752846589.5737371,-4.443776135014006,-7.12191813205802
GROUND,1752846589.5857053,-4.441579270738431,-7.128121824723727
GROUND,1752846589.597728,-4.439447259419165,-7.134086508689625
GROUND,1752846589.6101542,-4.437402877339931,-7.140027493437348
GROUND,1752846589.62212,-4.435244986396494,-7.146128817874192
GROUND,1752846589.6341817,-4.4331990634694325,-7.152022428644192
GROUND,1752846589.6458395,-4.430957513282772,-7.158239267448327
GROUND,1752846589.6579843,-4.428878408343514,-7.164249022524771
GROUND,1752846589.6701624,-4.426783589592771,-7.170245114984547
GROUND,1752846589.681831,-4.424676620316514,-7.176198414016715
GROUND,1752846589.6940339,-4.422504649259822,-7.182406871616237
GROUND,1752846589.7056978,-4.4202849200829615,-7.18873390189253
GROUND,1752846589.7178974,-4.418115473914959,-7.19490593200044
GROUND,1752846589.7300415,-4.415845254281806,-7.201461665955361
GROUND,1752846589.7416868,-4.413551706127652,-7.207987975638294
GROUND,1752846589.7539535,-4.411193947846876,-7.214765951254656
GROUND,1752846589.7658024,-4.408798243688779,-7.22157716803182
GROUND,1752846589.7779438,-4.406364029585999,-7.22848960131417
GROUND,1752846589.7898853,-4.403913877859224,-7.235565445387512
GROUND,1752846589.8017557,-4.401483094203504,-7.242481227681602
GROUND,1752846589.8137174,-4.399207182869903,-7.249158068058473
GROUND,1752846589.8262513,-4.396754284056153,-7.256185031996953
GROUND,1752846589.837666,-4.394382272208696,-7.263118066404465
GROUND,1752846589.8502274,-4.392066196899959,-7.2696943612850955
GROUND,1752846589.862227,-4.389720526303314,-7.276476164617732
GROUND,1752846589.8736475,-4.387358017525362,-7.283318824009094
GROUND,1752846589.8861825,-4.384981398020318,-7.290324604703569
GROUND,1752846589.8976305,-4.3826174134856615,-7.297030487082376
GROUND,1752846589.9096432,-4.380273390755596,-7.303857947108713
GROUND,1752846589.921628,-4.377915750203547,-7.310714848650724
GROUND,1752846589.9342299,-4.375638939249706,-7.317296539242099
GROUND,1752846589.9457126,-4.373553492092163,-7.323255731206141
GROUND,1752846589.9578452,-4.3715320272138545,-7.329140703742515
GROUND,1752846589.9700396,-4.369586174268273,-7.334905357560445
GROUND,1752846589.9816263,-4.367683379055225,-7.340411320665566
GROUND,1752846589.9938595,-4.36578997693643,-7.3459930624313525
GROUND,1752846590.0060408,-4.363983386310287,-7.351207291383072
GROUND,1752846590.0176878,-4.362261485106962,-7.356221123211709
GROUND,1752846590.0298953,-4.360477577551254,-7.361466676388684
GROUND,1752846590.0420754,-4.358809318297931,-7.366535522678272
GROUND,1752846590.053726,-4.356983348810837,-7.37183542660535
GROUND,1752846590.0660717,-4.355281572799951,-7.376936877941775
GROUND,1752846590.0777173,-4.353536896171866,-7.381930565855405
GROUND,1752846590.0898607,-4.351785230659766,-7.387103864064653
GROUND,1752846590.1020582,-4.350049310862646,-7.392244691432623
GROUND,1752846590.1136856,-4.348155048854316,-7.39784469738809
GROUND,1752846590.1258483,-4.346135820554996,-7.403826471349204
GROUND,1752846590.1380663,-4.344068600235138,-7.409913660511039
GROUND,1752846590.1507661,-4.341827642553714,-7.4165518689190355
GROUND,1752846590.1629877,-4.339575942287555,-7.423206532273538
GROUND,1752846590.17471,-4.337147702979667,-7.430455597419436
GROUND,1752846590.1869156,-4.334675669593379,-7.43782197045485
GROUND,1752846590.1991377,-4.332059791731432,-7.445667252562571
GROUND,1752846590.2107317,-4.329455714852459,-7.453726132253488
GROUND,1752846590.222951,-4.3267278515246215,-7.461878483267245
GROUND,1752846590.235132,-4.3240204403998925,-7.470043059900452
GROUND,1752846590.2467837,-4.321163060068604,-7.478423830026418
GROUND,1752846590.2589397,-4.3183347076065415,-7.486932694211101
GROUND,1752846590.2711158,-4.3155944689112635,-7.495256321497093
GROUND,1752846590.2827492,-4.312788362641909,-7.503887310814444
GROUND,1752846590.2950747,-4.309795734601929,-7.512717182697043
GROUND,1752846590.3071048,-4.306992537536112,-7.5212224300422434
GROUND,1752846590.3187902,-4.304186459236479,-7.529720459134436
GROUND,1752846590.3310356,-4.301411413906969,-7.538211029562358
GROUND,1752846590.3433294,-4.29861180499508,-7.546913473695624
GROUND,1752846590.356009,-4.295566345645677,-7.556082123240121
GROUND,1752846590.3681948,-4.292955992716437,-7.564299595291371
GROUND,1752846590.3798356,-4.290394086833553,-7.572467208443756
GROUND,1752846590.391972,-4.287836533032621,-7.58053526245096
GROUND,1752846590.404175,-4.285126465141975,-7.588963823426373
GROUND,1752846590.4158306,-4.282338370774044,-7.597520913704517
GROUND,1752846590.4281487,-4.279770511175077,-7.605824311426096
GROUND,1752846590.4397495,-4.2771334784570225,-7.614221567808318
GROUND,1752846590.4518838,-4.27438775310751,-7.6226328889523
GROUND,1752846590.4646535,-4.271328394856449,-7.632188535218553
GROUND,1752846590.4768448,-4.268492851707868,-7.6409544524924655
GROUND,1752846590.4890947,-4.265599257324127,-7.64998100538774
GROUND,1752846590.5007138,-4.2626989191615134,-7.659102304804824
GROUND,1752846590.5128691,-4.259561594539171,-7.668841499594883
GROUND,1752846590.5250773,-4.256285116267272,-7.678991247229227
GROUND,1752846590.5366783,-4.253170349310468,-7.688901542385718
GROUND,1752846590.5516376,-4.249476493723941,-7.700593793942131
GROUND,1752846590.5627244,-4.246102878306158,-7.71125978766668
GROUND,1752846590.574874,-4.242919194878301,-7.721521019939101
GROUND,1752846590.587063,-4.239877835314104,-7.731447946927
GROUND,1752846590.5992258,-4.23675453052248,-7.741375223697538
GROUND,1752846590.6108468,-4.233737343230324,-7.750853908081562
GROUND,1752846590.623038,-4.230751296778333,-7.7604611103185
GROUND,1752846590.6347148,-4.227895903104005,-7.769717883588845
GROUND,1752846590.646896,-4.225099833748405,-7.778803459789918
GROUND,1752846590.6602254,-4.222013278909895,-7.788631657377765
GROUND,1752846590.6718552,-4.2191401347476,-7.797857932833849
GROUND,1752846590.6840532,-4.216473001572697,-7.80645752818408
GROUND,1752846590.6958804,-4.2137709400159915,-7.815312885864357
GROUND,1752846590.7077503,-4.21116782287007,-7.823945646641076
GROUND,1752846590.719838,-4.208799113582121,-7.832008404966998
GROUND,1752846590.73209,-4.206445616692939,-7.840157902667561
GROUND,1752846590.7441103,-4.204110738207243,-7.848355730778575
GROUND,1752846590.7560055,-4.201788664828551,-7.856501279193651
GROUND,1752846590.7677665,-4.199535898566119,-7.864803139304613
GROUND,1752846590.7796395,-4.197348107402825,-7.87321518596173
GROUND,1752846590.7920282,-4.195059527617998,-7.882088556530789
GROUND,1752846590.80394,-4.192671815812085,-7.891381708506998
GROUND,1752846590.8161376,-4.190264764423971,-7.900773113307716
GROUND,1752846590.8277745,-4.1878107124440875,-7.910829287415649
GROUND,1752846590.8401077,-4.185608618988378,-7.920710166083833
GROUND,1752846590.85174,-4.183327971186105,-7.930930037319772
GROUND,1752846590.865299,-4.180874323392726,-7.942049132450723
GROUND,1752846590.8768828,-4.17868575952404,-7.95213813626251
GROUND,1752846590.889088,-4.17653460670819,-7.962318818262401
GROUND,1752846590.9007452,-4.17451474793487,-7.9725412556896
GROUND,1752846590.9129503,-4.172527146222684,-7.982731032491127
GROUND,1752846590.925202,-4.170557895320322,-7.992911494446664
GROUND,1752846590.9368439,-4.168619949594824,-8.003243672570154
GROUND,1752846590.949044,-4.166901889720187,-8.013256494047827
GROUND,1752846590.9606974,-4.165488852619341,-8.023002024867623
GROUND,1752846590.9729757,-4.164088735135275,-8.03306555016208
GROUND,1752846590.985176,-4.162765501773393,-8.043329974988922
GROUND,1752846590.9968178,-4.16176187476993,-8.053235120827956
GROUND,1752846591.0090065,-4.16096598618666,-8.063095197794212
GROUND,1752846591.020621,-4.160143780543512,-8.073346224639785
GROUND,1752846591.0328453,-4.159411141719703,-8.084047785844081
GROUND,1752846591.0450337,-4.158903856054162,-8.094906435132895
GROUND,1752846591.0566547,-4.158649450957537,-8.10585476394407
GROUND,1752846591.0688946,-4.158632522921922,-8.117204769511947
GROUND,1752846591.0811174,-4.158620584474639,-8.129313182996187
GROUND,1752846591.0927408,-4.158712855656904,-8.141323718366936
GROUND,1752846591.1049478,-4.159025127280529,-8.15404513866945
GROUND,1752846591.1166227,-4.159713245216126,-8.167110557104898
GROUND,1752846591.1289456,-4.160450476192978,-8.180797175918473
GROUND,1752846591.1410472,-4.161200511535781,-8.19459674113725
GROUND,1752846591.152744,-4.161829375569102,-8.20876810456254
GROUND,1752846591.1649408,-4.162631812973325,-8.222827213799569
GROUND,1752846591.176651,-4.163394384142977,-8.236295754061535
GROUND,1752846591.1888554,-4.16412819629449,-8.24970625352627
GROUND,1752846591.2010522,-4.164706910429064,-8.263472452020999
GROUND,1752846591.2127388,-4.165272675599033,-8.27688030172849
GROUND,1752846591.2249372,-4.165684722834639,-8.290108987429946
GROUND,1752846591.2366347,-4.1661133176980245,-8.302658104733332
GROUND,1752846591.248857,-4.166397502204115,-8.3150553536968
GROUND,1752846591.2617533,-4.166624334303375,-8.327492804499666
GROUND,1752846591.2728598,-4.166655122899989,-8.339895062629452
GROUND,1752846591.285228,-4.166800766111303,-8.352075983911952
GROUND,1752846591.2968743,-4.16725316990319,-8.364332241280682
GROUND,1752846591.308977,-4.1679358722941675,-8.376528888727158
GROUND,1752846591.3211765,-4.168584657659299,-8.389059000440252
GROUND,1752846591.3327322,-4.169313454817298,-8.40126188380487
GROUND,1752846591.3447645,-4.17031075214741,-8.41362268860493
GROUND,1752846591.3571413,-4.171685572905581,-8.425623761131776
GROUND,1752846591.3689938,-4.173146503073114,-8.437910723652879
GROUND,1752846591.3809388,-4.174729665255801,-8.450647766139333
GROUND,1752846591.3929193,-4.176317536541658,-8.46320185177393
GROUND,1752846591.404641,-4.17796479966176,-8.476058238919437
GROUND,1752846591.417079,-4.179632729166056,-8.48875695622745
GROUND,1752846591.428688,-4.181189164533137,-8.500886823041162
GROUND,1752846591.4408553,-4.182610795518931,-8.512671528196886
GROUND,1752846591.4530492,-4.183857475841757,-8.523816379570986
GROUND,1752846591.465219,-4.184801310908996,-8.53520140658815
GROUND,1752846591.4768345,-4.1856372751883875,-8.546056121047943
GROUND,1752846591.489014,-4.186107334990172,-8.557270997450942
GROUND,1752846591.501185,-4.186208027490192,-8.567872715467406
GROUND,1752846591.512824,-4.186079713790277,-8.578175050829943
GROUND,1752846591.5249987,-4.185490834946288,-8.588376466573907
GROUND,1752846591.537185,-4.184546526364585,-8.598266909472654
GROUND,1752846591.5488281,-4.183466939463424,-8.608117740207208
GROUND,1752846591.5610013,-4.18210193193242,-8.618430568413174
GROUND,1752846591.5731773,-4.180508226698683,-8.628905380662058
GROUND,1752846591.5848064,-4.178805202083989,-8.639264230160796
GROUND,1752846591.5969718,-4.1771235063518075,-8.649209870121123
GROUND,1752846591.609117,-4.1751636541690935,-8.659328288162474
GROUND,1752846591.6207616,-4.173137018811391,-8.66943353010534
GROUND,1752846591.632931,-4.171133972291729,-8.679035388666398
GROUND,1752846591.6450965,-4.168972946660796,-8.68854452442757
GROUND,1752846591.65682,-4.166640567892754,-8.6983628955379
GROUND,1752846591.6708596,-4.163985337445018,-8.709036439011458
GROUND,1752846591.6830983,-4.1614853118008766,-8.718624952994135
GROUND,1752846591.6947858,-4.158981782392013,-8.72801059385903
GROUND,1752846591.7067053,-4.156562828649166,-8.737031093090646
GROUND,1752846591.7187965,-4.154027635123221,-8.746302615039893
GROUND,1752846591.7308853,-4.1514656634418685,-8.755419818616774
GROUND,1752846591.7428894,-4.149022514515974,-8.764313863130901
GROUND,1752846591.7548685,-4.1465435697420805,-8.773151217118839
GROUND,1752846591.7680287,-4.14401451351419,-8.782052937248004
GROUND,1752846591.778918,-4.141429459625348,-8.790999577546284
GROUND,1752846591.7909062,-4.13901884550768,-8.799734608906306
GROUND,1752846591.8029158,-4.13651363836836,-8.808532351101132
GROUND,1752846591.8148472,-4.133851779763883,-8.817847154885444
GROUND,1752846591.8268836,-4.131338037622224,-8.826851758301105
GROUND,1752846591.8387268,-4.128795928698413,-8.83605525238732
GROUND,1752846591.8509884,-4.126172238318269,-8.845757729174561
GROUND,1752846591.863014,-4.123442550019675,-8.855135806958291
GROUND,1752846591.8749404,-4.120527867508121,-8.865700768357003
GROUND,1752846591.8868449,-4.117678990781006,-8.876059379044312
GROUND,1752846591.8988814,-4.1148336439635695,-8.886368484041071
GROUND,1752846591.9108853,-4.111935616916378,-8.896969902856727
GROUND,1752846591.9228933,-4.108885805039186,-8.907823551328807
GROUND,1752846591.934895,-4.106056838307426,-8.918259920877667
GROUND,1752846591.9468913,-4.1033554427163335,-8.928519331169701
GROUND,1752846591.9588256,-4.100589223246597,-8.938946688465203
GROUND,1752846591.970831,-4.0977794633709035,-8.949661354351269
GROUND,1752846591.9828734,-4.095102700032546,-8.960011931711984
GROUND,1752846591.9948852,-4.092691839603072,-8.969838715775435
GROUND,1752846592.006863,-4.090232353454172,-8.97971777757331
GROUND,1752846592.0188925,-4.087754277658523,-8.989783894728168
GROUND,1752846592.0309148,-4.0855268978705,-8.999390907133666
GROUND,1752846592.0429046,-4.0835155327130215,-9.008769252955249
GROUND,1752846592.0549095,-4.081336193887651,-9.018145745874213
GROUND,1752846592.0692346,-4.07893096795673,-9.02887612510611
GROUND,1752846592.081263,-4.077026460269959,-9.037780279127059
GROUND,1752846592.0933502,-4.075158679065299,-9.046903919312289
GROUND,1752846592.105367,-4.073184513841486,-9.056417551115178
GROUND,1752846592.1171536,-4.071255440890735,-9.065584381550508
GROUND,1752846592.1292026,-4.0693931045674425,-9.07472906300741
GROUND,1752846592.1411927,-4.067455050014701,-9.084108504043924
GROUND,1752846592.1532469,-4.065542522956756,-9.093452821657488
GROUND,1752846592.1651502,-4.063366145102004,-9.103208232246754
GROUND,1752846592.1798146,-4.060691711082757,-9.115346763597632
GROUND,1752846592.1920905,-4.058609686976097,-9.124731762990008
GROUND,1752846592.203772,-4.056502022405483,-9.134129813505332
GROUND,1752846592.215965,-4.054230661816228,-9.143924440028075
GROUND,1752846592.2282164,-4.05196423396864,-9.153725914896187
GROUND,1752846592.2397883,-4.049726853664893,-9.163346694968853
GROUND,1752846592.2520003,-4.047533564188837,-9.17298260536932
GROUND,1752846592.2641845,-4.0452364257183016,-9.183221138564674
GROUND,1752846592.2769265,-4.042664181224682,-9.194215242816506
GROUND,1752846592.2891064,-4.040471697958186,-9.203669706328329
GROUND,1752846592.3007193,-4.0384897914854,-9.212930874502645
GROUND,1752846592.312889,-4.036479599501,-9.221807500883832
GROUND,1752846592.3250594,-4.034403761113619,-9.230377114558193
GROUND,1752846592.3366754,-4.032494161650035,-9.238640214471246
GROUND,1752846592.3487988,-4.030720034877343,-9.246324151813818
GROUND,1752846592.3609776,-4.029105702077822,-9.253531657038643
GROUND,1752846592.3737106,-4.027223514993683,-9.261879319269962
GROUND,1752846592.385886,-4.025414790441867,-9.269895553163387
GROUND,1752846592.3980622,-4.023666421546917,-9.277769976837524
GROUND,1752846592.4096868,-4.021972514998833,-9.28584767161226
GROUND,1752846592.4218693,-4.0204156226430765,-9.293906545882313
GROUND,1752846592.4340544,-4.018714204735715,-9.302281909288693
GROUND,1752846592.4456666,-4.01703579945317,-9.310714762051477
GROUND,1752846592.457845,-4.015375582584677,-9.31954183997606
GROUND,1752846592.4700232,-4.013859076456923,-9.327934156979627
GROUND,1752846592.4816825,-4.012332373008865,-9.336762596283716
GROUND,1752846592.4938655,-4.0107775034141575,-9.345558504702192
GROUND,1752846592.5060184,-4.0092537937800365,-9.35470379578037
GROUND,1752846592.5176718,-4.007908596181431,-9.364123699158085
GROUND,1752846592.5298517,-4.0066037682764435,-9.373387136587578
GROUND,1752846592.5420191,-4.005459822045657,-9.38292927752646
GROUND,1752846592.5536447,-4.004324439639343,-9.392929218393876
GROUND,1752846592.5657933,-4.003279898153433,-9.402954589609779
GROUND,1752846592.577992,-4.00251886430865,-9.41278577875715
GROUND,1752846592.590163,-4.001743922082522,-9.423124165863507
GROUND,1752846592.6017823,-4.001036616892762,-9.433308548743772
GROUND,1752846592.6139548,-4.000341067631972,-9.444113979849961
GROUND,1752846592.6261415,-3.9996900064126417,-9.454597569229772
GROUND,1752846592.6377347,-3.9991818399810475,-9.464973336883906
GROUND,1752846592.6498983,-3.9987305381058147,-9.475016145155687
GROUND,1752846592.6620643,-3.998204978086979,-9.484574913591402
GROUND,1752846592.6736827,-3.9976751539027555,-9.493751001589544
GROUND,1752846592.6858525,-3.9969882570386583,-9.502720945106669
GROUND,1752846592.698024,-3.996323820044565,-9.510899878132554
GROUND,1752846592.7096295,-3.995688495745271,-9.518531102372119
GROUND,1752846592.721793,-3.9949491434276108,-9.526226532963742
GROUND,1752846592.733998,-3.9941894714042814,-9.533542260372684
GROUND,1752846592.7461803,-3.9933352682926926,-9.540606170668015
GROUND,1752846592.7578526,-3.9923790835915076,-9.54739892615139
GROUND,1752846592.770074,-3.9912957277010905,-9.554313706896108
GROUND,1752846592.7818067,-3.9901094682531832,-9.561100164878116
GROUND,1752846592.7939835,-3.9890393296559177,-9.56737132676269
GROUND,1752846592.8062105,-3.9878214714611815,-9.573447179257602
GROUND,1752846592.8178735,-3.986300341170559,-9.57996832052428
GROUND,1752846592.8300865,-3.9847577113703814,-9.586205672013465
GROUND,1752846592.8417182,-3.982987155112215,-9.593274422236181
GROUND,1752846592.8539321,-3.9811989343162066,-9.599868567144123
GROUND,1752846592.8661819,-3.9792518637170526,-9.60743192615769
GROUND,1752846592.877802,-3.9772645308367496,-9.614916559597471
GROUND,1752846592.8899915,-3.9751325945700646,-9.623018394801335
GROUND,1752846592.9021235,-3.9729457128136847,-9.631127040551025
GROUND,1752846592.9137468,-3.9705471083322963,-9.64019557826974
GROUND,1752846592.9259353,-3.9681240544750684,-9.649233759811404
GROUND,1752846592.9380982,-3.965779328404151,-9.658316206932025
GROUND,1752846592.9497168,-3.9633079182295017,-9.667397283956811
GROUND,1752846592.9618933,-3.96077619018342,-9.676757934792581
GROUND,1752846592.974071,-3.958207257510643,-9.686331589958284
GROUND,1752846592.9856963,-3.9556712605959277,-9.696118664083015
GROUND,1752846593.0000787,-3.9525167152850527,-9.707932265480757
GROUND,1752846593.0117455,-3.9497856090922823,-9.718170569911736
GROUND,1752846593.023927,-3.9470968548444385,-9.728436863622578
GROUND,1752846593.036091,-3.944343138887998,-9.738825655028455
GROUND,1752846593.0477173,-3.9417022581860883,-9.748941821162452
GROUND,1752846593.059894,-3.93902929805939,-9.759361625621125
GROUND,1752846593.0720687,-3.9362966280491296,-9.769606992265016
GROUND,1752846593.083687,-3.93377817726555,-9.779349281803269
GROUND,1752846593.0958748,-3.9311336028521318,-9.789553037364309
GROUND,1752846593.108053,-3.9284764849003997,-9.799838492125076
GROUND,1752846593.1196752,-3.925958907699394,-9.80958644924734
GROUND,1752846593.1318445,-3.9234077426988123,-9.819578546019626
GROUND,1752846593.144026,-3.920640267964454,-9.830419510803127
GROUND,1752846593.1556418,-3.917834008207887,-9.840966346676632
GROUND,1752846593.1678154,-3.9150278623484356,-9.851875076834068
GROUND,1752846593.180024,-3.912058667103031,-9.863438093240608
GROUND,1752846593.1916666,-3.9089260001640347,-9.875280267147879
GROUND,1752846593.203809,-3.9057096856350393,-9.88750295717471
GROUND,1752846593.2158046,-3.902536147156128,-9.899664108344847
GROUND,1752846593.22793,-3.899154913617159,-9.912588684743739
GROUND,1752846593.2399833,-3.895896386317931,-9.92476673719364
GROUND,1752846593.252033,-3.89273001747394,-9.936956612877603
GROUND,1752846593.2640166,-3.8894875553929555,-9.949438741070283
GROUND,1752846593.2760322,-3.8862033732418757,-9.961783223951905
GROUND,1752846593.2880144,-3.8830410586121475,-9.973892661365987
GROUND,1752846593.3000646,-3.880055573724074,-9.985243557871366
GROUND,1752846593.3120346,-3.87687986014841,-9.997196789448763
GROUND,1752846593.3241105,-3.873828406642236,-10.008632052840099
GROUND,1752846593.3356032,-3.870871157705209,-10.019774484843587
GROUND,1752846593.348068,-3.8679049939037147,-10.031100760740602
GROUND,1752846593.3599956,-3.8649037808366495,-10.042419537499041
GROUND,1752846593.3718977,-3.86207916949713,-10.053091705073863
GROUND,1752846593.3837986,-3.8590482624822764,-10.06455294158246
GROUND,1752846593.395685,-3.8561358110096045,-10.075530886912865
GROUND,1752846593.407625,-3.8532475769693972,-10.086505609738827
GROUND,1752846593.4198227,-3.850321293833762,-10.097696334865521
GROUND,1752846593.4320426,-3.8473202722184983,-10.109137512892552
GROUND,1752846593.443729,-3.844219462603873,-10.12076777698071
GROUND,1752846593.4560368,-3.8412557224207733,-10.132194503229963
GROUND,1752846593.4681475,-3.8383122033534756,-10.143503566457868
GROUND,1752846593.4798574,-3.8352776360249106,-10.15500806161683
GROUND,1752846593.4918308,-3.8323314455151736,-10.166275810467186
GROUND,1752846593.5040455,-3.829418667504838,-10.177431293145354
GROUND,1752846593.5157473,-3.8265363204446534,-10.188607619482125
GROUND,1752846593.5275853,-3.823704785636075,-10.19951284656813
GROUND,1752846593.5397828,-3.821032559736046,-10.210135791596853
GROUND,1752846593.5520332,-3.8183659043411367,-10.220245276068871
GROUND,1752846593.5640361,-3.815717095057786,-10.23063508371638
GROUND,1752846593.5759375,-3.8131749977056684,-10.240373877313196
GROUND,1752846593.5896974,-3.8105240721571256,-10.250782670628181
GROUND,1752846593.6021366,-3.8082146923720783,-10.259755609907186
GROUND,1752846593.614162,-3.805951259932463,-10.268499073475262
GROUND,1752846593.6257067,-3.8037427967634674,-10.277116101649252
GROUND,1752846593.6377323,-3.8016699335002513,-10.285301923511184
GROUND,1752846593.6496406,-3.7995851260257796,-10.29344729707603
GROUND,1752846593.6619716,-3.79741686228002,-10.302176446197088
GROUND,1752846593.6741385,-3.795352588691884,-10.310158303724151
GROUND,1752846593.6857774,-3.7932894560341146,-10.318350258978578
GROUND,1752846593.6979668,-3.791198160106698,-10.326711548900429
GROUND,1752846593.7101347,-3.789123132005918,-10.33497345664898
GROUND,1752846593.7217355,-3.7870374442508634,-10.3433354537335
GROUND,1752846593.7339132,-3.7849202116146277,-10.351793025566657
GROUND,1752846593.7460835,-3.782762578375536,-10.360286349964658
GROUND,1752846593.7577205,-3.7807299703272146,-10.368335049706905
GROUND,1752846593.7699,-3.7786192944959995,-10.376589945486616
GROUND,1752846593.7820697,-3.776527362941944,-10.384947683381258
GROUND,1752846593.7937055,-3.774552667354304,-10.392834942437403
GROUND,1752846593.805898,-3.7725483931806156,-10.400885113255246
GROUND,1752846593.8180904,-3.7705475579553327,-10.408865098227475
GROUND,1752846593.8297095,-3.7684256716719555,-10.417352280963536
GROUND,1752846593.841988,-3.766373635939224,-10.425575189686066
GROUND,1752846593.8537426,-3.7643741795337524,-10.433745400241111
GROUND,1752846593.865951,-3.762342934312027,-10.44180341520895
GROUND,1752846593.8781254,-3.7602326334370484,-10.450227535305958
GROUND,1752846593.889829,-3.758327994582964,-10.45799648453677
GROUND,1752846593.9019911,-3.756317116406327,-10.466114332668814
GROUND,1752846593.9136457,-3.7543774342726466,-10.473866901684776
GROUND,1752846593.9258184,-3.7524988197562994,-10.481443760752967
GROUND,1752846593.9380033,-3.7506947888902364,-10.488703373477835
GROUND,1752846593.9495952,-3.7489082033355245,-10.495822852464542
GROUND,1752846593.96181,-3.747045849860143,-10.50325964169352
GROUND,1752846593.9739459,-3.745274308901151,-10.510450768364818
GROUND,1752846593.9860904,-3.743557614401353,-10.517501895940034
GROUND,1752846593.9977515,-3.7418030535536473,-10.524702291503035
GROUND,1752846594.0099516,-3.7400712092085575,-10.531579302341527
GROUND,1752846594.0221148,-3.738269368563756,-10.538971739784298
GROUND,1752846594.033731,-3.7364926530141163,-10.546257819243072
GROUND,1752846594.0457425,-3.7346036606942112,-10.554134348465602
